HBSC_id,Country,Survey_year,Age_group,Girl,Boy,sig_gender,sort_gender,Age_group_total,Measure_type,,,,,
talk_ma_easy,Poland,2018,15-year-olds,74,80,1,76.66,,PERCENTAGE,,,,,
talk_ma_easy,Portugal,2018,15-year-olds,81,83,,81.94,,PERCENTAGE,,,,,
talk_ma_easy,Romania,2018,15-year-olds,86,85,,85.54,,PERCENTAGE,,,,,
talk_ma_easy,Russian Federation,2018,15-year-olds,77,77,,76.74,,PERCENTAGE,,,,,
talk_ma_easy,Scotland,2018,15-year-olds,75,75,,74.65,,PERCENTAGE,,,,,
talk_ma_easy,Serbia,2018,15-year-olds,83,88,1,85.68,,PERCENTAGE,,,,,
talk_ma_easy,Slovakia,2018,15-year-olds,69,80,1,74.81,,PERCENTAGE,,,,,
talk_ma_easy,Slovenia,2018,15-year-olds,74,81,1,77.75,,PERCENTAGE,,,,,
talk_ma_easy,Spain,2018,15-year-olds,72,71,,71.43,,PERCENTAGE,,,,,
talk_ma_easy,Sweden,2018,15-year-olds,86,89,1,87.8,,PERCENTAGE,,,,,
talk_ma_easy,Switzerland,2018,15-year-olds,72,76,1,73.93,,PERCENTAGE,,,,,
talk_ma_easy,Ukraine,2018,15-year-olds,86,87,,86.93,,PERCENTAGE,,,,,
talk_ma_easy,Belgium (Flemish),2018,15-year-olds,69,78,1,73.66,,PERCENTAGE,,,,,
talk_ma_easy,Wales,2018,15-year-olds,77,83,1,79.83,,PERCENTAGE,,,,,
talk_ma_easy,Belgium (French),2018,15-year-olds,71,74,,72.18,,PERCENTAGE,,,,,
talk_ma_easy,Azerbaijan,2018,15-year-olds,91,93,,92,,PERCENTAGE,,,,,
talk_ma_easy,Georgia,2018,15-year-olds,92,92,,92,,PERCENTAGE,,,,,
talk_ma_easy,HBSC AVERAGE (GENDER),2018,15-year-olds,79,82,1,,,PERCENTAGE,,,,,
talk_ma_easy,HBSC AVERAGE (TOTAL),2018,15-year-olds,,,,,81,PERCENTAGE,,,,,
talk_ma_easy,Albania,2022,11-year-olds,97,96,,96.08,,PERCENTAGE,,,,,
talk_ma_easy,Tajikistan,2022,11-year-olds,96,95,,95.57,,PERCENTAGE,,,,,
talk_ma_easy,Republic of Moldova,2022,11-year-olds,92,94,,93.24,,PERCENTAGE,,,,,
talk_ma_easy,Sweden,2022,11-year-olds,92,95,,93.18,,PERCENTAGE,,,,,
talk_ma_easy,Greece,2022,11-year-olds,92,94,,93.18,,PERCENTAGE,,,,,
talk_ma_easy,Armenia,2022,11-year-olds,94,92,,93.05,,PERCENTAGE,,,,,
talk_ma_easy,Iceland,2022,11-year-olds,91,94,1,92.82,,PERCENTAGE,,,,,
talk_ma_easy,Portugal,2022,11-year-olds,92,94,,92.61,,PERCENTAGE,,,,,
talk_ma_easy,Malta,2022,11-year-olds,91,94,,92.5,,PERCENTAGE,,,,,
talk_ma_easy,Finland,2022,11-year-olds,89,96,1,92.3,,PERCENTAGE,,,,,
talk_ma_easy,Kazakhstan,2022,11-year-olds,91,93,,91.98,,PERCENTAGE,,,,,
talk_ma_easy,Netherlands,2022,11-year-olds,91,92,,91.81,,PERCENTAGE,,,,,
talk_ma_easy,Serbia,2022,11-year-olds,93,90,,91.24,,PERCENTAGE,,,,,
talk_ma_easy,North Macedonia,2022,11-year-olds,92,90,,90.9,,PERCENTAGE,,,,,
talk_ma_easy,Estonia,2022,11-year-olds,89,93,1,90.85,,PERCENTAGE,,,,,
talk_ma_easy,Slovenia,2022,11-year-olds,89,93,1,90.72,,PERCENTAGE,,,,,
talk_ma_easy,Austria,2022,11-year-olds,90,91,,90.5,,PERCENTAGE,,,,,
talk_ma_easy,Croatia,2022,11-year-olds,89,92,1,90.45,,PERCENTAGE,,,,,
talk_ma_easy,Kyrgyzstan ,2022,11-year-olds,90,90,,90.17,,PERCENTAGE,,,,,
talk_ma_easy,Greenland,2022,11-year-olds,86,95,1,90.09,,PERCENTAGE,,,,,
talk_ma_easy,Hungary,2022,11-year-olds,92,88,1,89.96,,PERCENTAGE,,,,,
talk_ma_easy,Romania,2022,11-year-olds,88,92,1,89.8,,PERCENTAGE,,,,,
talk_ma_easy,Cyprus,2022,11-year-olds,89,90,,89.42,,PERCENTAGE,,,,,
talk_ma_easy,Bulgaria,2022,11-year-olds,89,90,,89.39,,PERCENTAGE,,,,,
talk_ma_easy,Switzerland,2022,11-year-olds,88,90,,88.88,,PERCENTAGE,,,,,
talk_ma_easy,Denmark,2022,11-year-olds,86,92,1,88.79,,PERCENTAGE,,,,,
talk_ma_easy,Ireland,2022,11-year-olds,89,88,,88.59,,PERCENTAGE,,,,,
talk_ma_easy,Wales,2022,11-year-olds,88,90,1,88.56,,PERCENTAGE,,,,,
talk_ma_easy,Germany,2022,11-year-olds,87,88,,87.3,,PERCENTAGE,,,,,
talk_ma_easy,Luxembourg,2022,11-year-olds,86,88,,87.12,,PERCENTAGE,,,,,
talk_ma_easy,Belgium (Flemish),2022,11-year-olds,85,89,1,86.95,,PERCENTAGE,,,,,
talk_ma_easy,Norway,2022,11-year-olds,83,89,1,86.21,,PERCENTAGE,,,,,
talk_ma_easy,Poland,2022,11-year-olds,84,88,1,85.88,,PERCENTAGE,,,,,
talk_ma_easy,Italy,2022,11-year-olds,80,89,1,84.06,,PERCENTAGE,,,,,
talk_ma_easy,Scotland,2022,11-year-olds,81,86,,83.55,,PERCENTAGE,,,,,
talk_ma_easy,France,2022,11-year-olds,82,84,,82.94,,PERCENTAGE,,,,,
talk_ma_easy,Czechia,2022,11-year-olds,80,85,1,82.8,,PERCENTAGE,,,,,
talk_ma_easy,Canada,2022,11-year-olds,77,86,1,81.82,,PERCENTAGE,,,,,
talk_ma_easy,Latvia,2022,11-year-olds,81,83,,81.62,,PERCENTAGE,,,,,
talk_ma_easy,England,2022,11-year-olds,76,87,1,81.43,,PERCENTAGE,,,,,
talk_ma_easy,Lithuania,2022,11-year-olds,74,85,1,79.85,,PERCENTAGE,,,,,
talk_ma_easy,Belgium (French),2022,11-year-olds,76,83,1,79.65,,PERCENTAGE,,,,,
talk_ma_easy,Spain,2022,11-year-olds,69,74,,71.8,,PERCENTAGE,,,,,
talk_ma_easy,Israel,2022,11-year-olds,93,94,,93.25,,PERCENTAGE,,,,,
talk_ma_easy,HBSC AVERAGE (GENDER),2022,11-year-olds,87,90,1,,,PERCENTAGE,,,,,
talk_ma_easy,HBSC AVERAGE (TOTAL),2022,11-year-olds,,,,,88,PERCENTAGE,,,,,
talk_ma_easy,Tajikistan,2022,13-year-olds,95,94,,94.7,,PERCENTAGE,,,,,
talk_ma_easy,Albania,2022,13-year-olds,90,95,1,92.67,,PERCENTAGE,,,,,
talk_ma_easy,Kazakhstan,2022,13-year-olds,87,92,1,89.36,,PERCENTAGE,,,,,
talk_ma_easy,Netherlands ,2022,13-year-olds,86,92,1,89.33,,PERCENTAGE,,,,,
talk_ma_easy,Armenia,2022,13-year-olds,86,92,1,88.88,,PERCENTAGE,,,,,
talk_ma_easy,Kyrgyzstan ,2022,13-year-olds,85,91,1,88.18,,PERCENTAGE,,,,,
talk_ma_easy,Republic of Moldova,2022,13-year-olds,83,92,1,87.47,,PERCENTAGE,,,,,
talk_ma_easy,Sweden,2022,13-year-olds,85,90,1,87.41,,PERCENTAGE,,,,,
talk_ma_easy,Hungary,2022,13-year-olds,85,90,1,87.27,,PERCENTAGE,,,,,
talk_ma_easy,North Macedonia,2022,13-year-olds,86,88,,86.98,,PERCENTAGE,,,,,
talk_ma_easy,Iceland,2022,13-year-olds,83,91,1,86.92,,PERCENTAGE,,,,,
talk_ma_easy,Portugal,2022,13-year-olds,80,91,1,85.67,,PERCENTAGE,,,,,
talk_ma_easy,Malta,2022,13-year-olds,82,89,1,85.53,,PERCENTAGE,,,,,
talk_ma_easy,Serbia,2022,13-year-olds,82,88,1,85.02,,PERCENTAGE,,,,,
talk_ma_easy,Finland,2022,13-year-olds,77,93,1,84.95,,PERCENTAGE,,,,,
talk_ma_easy,Bulgaria,2022,13-year-olds,81,88,,84.53,,PERCENTAGE,,,,,
talk_ma_easy,Greenland,2022,13-year-olds,77,90,1,83.76,,PERCENTAGE,,,,,
talk_ma_easy,Romania,2022,13-year-olds,78,88,1,83.27,,PERCENTAGE,,,,,
talk_ma_easy,Denmark,2022,13-year-olds,78,88,1,82.96,,PERCENTAGE,,,,,
talk_ma_easy,Estonia,2022,13-year-olds,78,87,1,82.61,,PERCENTAGE,,,,,
talk_ma_easy,Ireland,2022,13-year-olds,80,85,,82.61,,PERCENTAGE,,,,,
talk_ma_easy,Croatia,2022,13-year-olds,78,86,1,82.33,,PERCENTAGE,,,,,
talk_ma_easy,Austria,2022,13-year-olds,77,86,1,81.48,,PERCENTAGE,,,,,
talk_ma_easy,Greece,2022,13-year-olds,78,85,1,81.36,,PERCENTAGE,,,,,
talk_ma_easy,Switzerland,2022,13-year-olds,77,86,1,81.29,,PERCENTAGE,,,,,
talk_ma_easy,Norway,2022,13-year-olds,76,86,1,81.15,,PERCENTAGE,,,,,
talk_ma_easy,Cyprus,2022,13-year-olds,78,84,1,81.04,,PERCENTAGE,,,,,
talk_ma_easy,Wales,2022,13-year-olds,76,86,1,80.8,,PERCENTAGE,,,,,
talk_ma_easy,Slovenia,2022,13-year-olds,74,85,1,79.77,,PERCENTAGE,,,,,
talk_ma_easy,Poland,2022,13-year-olds,73,85,1,78.91,,PERCENTAGE,,,,,
talk_ma_easy,Belgium (Flemish),2022,13-year-olds,74,83,1,78.82,,PERCENTAGE,,,,,
talk_ma_easy,Germany,2022,13-year-olds,73,82,1,77.73,,PERCENTAGE,,,,,
talk_ma_easy,Scotland,2022,13-year-olds,69,81,1,75.1,,PERCENTAGE,,,,,
talk_ma_easy,Lithuania,2022,13-year-olds,65,86,1,75.06,,PERCENTAGE,,,,,
talk_ma_easy,Luxembourg,2022,13-year-olds,66,83,1,74.67,,PERCENTAGE,,,,,
talk_ma_easy,Latvia,2022,13-year-olds,67,82,1,74.48,,PERCENTAGE,,,,,
talk_ma_easy,Italy,2022,13-year-olds,68,81,1,74.23,,PERCENTAGE,,,,,
talk_ma_easy,England,2022,13-year-olds,67,80,1,73.69,,PERCENTAGE,,,,,
talk_ma_easy,France,2022,13-year-olds,72,75,,73.49,,PERCENTAGE,,,,,
talk_ma_easy,Czechia,2022,13-year-olds,67,79,1,73.04,,PERCENTAGE,,,,,
talk_ma_easy,Canada,2022,13-year-olds,64,82,1,72.98,,PERCENTAGE,,,,,
talk_ma_easy,Belgium (French),2022,13-year-olds,65,79,1,72.17,,PERCENTAGE,,,,,
talk_ma_easy,Spain,2022,13-year-olds,62,71,1,66.44,,PERCENTAGE,,,,,
talk_ma_easy,Israel,2022,13-year-olds,86,92,1,89.3,,PERCENTAGE,,,,,
talk_ma_easy,HBSC AVERAGE (GENDER),2022,13-year-olds,77,86,1,,,PERCENTAGE,,,,,
talk_ma_easy,HBSC AVERAGE (TOTAL),2022,13-year-olds,,,,,82,PERCENTAGE,,,,,
talk_ma_easy,Tajikistan,2022,15-year-olds,94,93,,93.5,,PERCENTAGE,,,,,
talk_ma_easy,Albania,2022,15-year-olds,89,91,,89.85,,PERCENTAGE,,,,,
talk_ma_easy,Hungary,2022,15-year-olds,84,91,1,87.47,,PERCENTAGE,,,,,
talk_ma_easy,Netherlands ,2022,15-year-olds,84,89,1,86.22,,PERCENTAGE,,,,,
talk_ma_easy,Sweden,2022,15-year-olds,83,89,1,86.09,,PERCENTAGE,,,,,
talk_ma_easy,Kazakhstan,2022,15-year-olds,83,89,1,86.06,,PERCENTAGE,,,,,
talk_ma_easy,Armenia,2022,15-year-olds,86,86,,85.97,,PERCENTAGE,,,,,
talk_ma_easy,Iceland,2022,15-year-olds,84,88,1,85.85,,PERCENTAGE,,,,,
talk_ma_easy,Republic of Moldova,2022,15-year-olds,83,87,1,84.59,,PERCENTAGE,,,,,
talk_ma_easy,Kyrgyzstan ,2022,15-year-olds,81,86,1,83.84,,PERCENTAGE,,,,,
talk_ma_easy,Finland,2022,15-year-olds,80,87,1,83.52,,PERCENTAGE,,,,,
talk_ma_easy,North Macedonia,2022,15-year-olds,80,86,1,82.99,,PERCENTAGE,,,,,
talk_ma_easy,Greenland,2022,15-year-olds,81,84,,82.61,,PERCENTAGE,,,,,
talk_ma_easy,Denmark,2022,15-year-olds,78,86,1,81.86,,PERCENTAGE,,,,,
talk_ma_easy,Portugal,2022,15-year-olds,78,86,1,81.64,,PERCENTAGE,,,,,
talk_ma_easy,Serbia,2022,15-year-olds,78,85,1,81.54,,PERCENTAGE,,,,,
talk_ma_easy,Croatia,2022,15-year-olds,76,87,1,81.23,,PERCENTAGE,,,,,
talk_ma_easy,Romania,2022,15-year-olds,77,85,1,81.23,,PERCENTAGE,,,,,
talk_ma_easy,Malta,2022,15-year-olds,78,83,,80.45,,PERCENTAGE,,,,,
talk_ma_easy,Bulgaria,2022,15-year-olds,77,79,,78.21,,PERCENTAGE,,,,,
talk_ma_easy,Greece,2022,15-year-olds,76,80,,77.99,,PERCENTAGE,,,,,
talk_ma_easy,Estonia,2022,15-year-olds,71,83,1,76.95,,PERCENTAGE,,,,,
talk_ma_easy,Ireland,2022,15-year-olds,74,79,,76.46,,PERCENTAGE,,,,,
talk_ma_easy,Slovenia,2022,15-year-olds,71,81,1,76.23,,PERCENTAGE,,,,,
talk_ma_easy,Wales,2022,15-year-olds,71,80,1,75.73,,PERCENTAGE,,,,,
talk_ma_easy,Norway,2022,15-year-olds,73,78,,75.66,,PERCENTAGE,,,,,
talk_ma_easy,Switzerland,2022,15-year-olds,70,81,1,75.28,,PERCENTAGE,,,,,
talk_ma_easy,Poland,2022,15-year-olds,71,79,1,75.27,,PERCENTAGE,,,,,
talk_ma_easy,Cyprus,2022,15-year-olds,74,76,,75.01,,PERCENTAGE,,,,,
talk_ma_easy,Austria,2022,15-year-olds,71,79,1,74.73,,PERCENTAGE,,,,,
talk_ma_easy,Belgium (Flemish),2022,15-year-olds,69,79,1,74.1,,PERCENTAGE,,,,,
talk_ma_easy,Lithuania,2022,15-year-olds,67,80,1,73.23,,PERCENTAGE,,,,,
talk_ma_easy,Luxembourg,2022,15-year-olds,66,79,1,72.25,,PERCENTAGE,,,,,
talk_ma_easy,Scotland,2022,15-year-olds,70,73,,71.6,,PERCENTAGE,,,,,
talk_ma_easy,Czechia,2022,15-year-olds,66,76,1,71.17,,PERCENTAGE,,,,,
talk_ma_easy,Latvia,2022,15-year-olds,64,78,1,71.13,,PERCENTAGE,,,,,
talk_ma_easy,France,2022,15-year-olds,65,76,1,70.56,,PERCENTAGE,,,,,
talk_ma_easy,England,2022,15-year-olds,62,78,1,69.77,,PERCENTAGE,,,,,
talk_ma_easy,Germany,2022,15-year-olds,65,73,1,69,,PERCENTAGE,,,,,
talk_ma_easy,Italy,2022,15-year-olds,63,74,1,68.43,,PERCENTAGE,,,,,
talk_ma_easy,Canada,2022,15-year-olds,60,72,1,66.06,,PERCENTAGE,,,,,
talk_ma_easy,Belgium (French),2022,15-year-olds,59,73,1,65.78,,PERCENTAGE,,,,,
talk_ma_easy,Spain,2022,15-year-olds,60,67,1,63.78,,PERCENTAGE,,,,,
talk_ma_easy,Israel,2022,15-year-olds,83,85,,83.6,,PERCENTAGE,,,,,
talk_ma_easy,HBSC AVERAGE (GENDER),2022,15-year-olds,74,82,1,,,PERCENTAGE,,,,,
talk_ma_easy,HBSC AVERAGE (TOTAL),2022,15-year-olds,,,,,78,PERCENTAGE,,,,,
,,,,,,,,,,,,,,
talk_pa_easy,Albania,2014,11-year-olds,74,87,1,80.11,,PERCENTAGE,,,,,
talk_pa_easy,Armenia,2014,11-year-olds,71,84,1,77.53,,PERCENTAGE,,,,,
talk_pa_easy,Austria,2014,11-year-olds,77,84,1,80.53,,PERCENTAGE,,,,,
talk_pa_easy,Bulgaria,2014,11-year-olds,74,87,1,80.57,,PERCENTAGE,,,,,
talk_pa_easy,Canada,2014,11-year-olds,66,75,1,70.5,,PERCENTAGE,,,,,
talk_pa_easy,Croatia,2014,11-year-olds,78,89,1,83.48,,PERCENTAGE,,,,,
talk_pa_easy,Czechia,2014,11-year-olds,73,80,1,76.46,,PERCENTAGE,,,,,
talk_pa_easy,Denmark,2014,11-year-olds,69,85,1,77.17,,PERCENTAGE,,,,,
talk_pa_easy,England,2014,11-year-olds,76,87,1,81.25,,PERCENTAGE,,,,,
talk_pa_easy,Estonia,2014,11-year-olds,77,80,,78.84,,PERCENTAGE,,,,,
talk_pa_easy,Finland,2014,11-year-olds,78,92,1,85.19,,PERCENTAGE,,,,,
talk_pa_easy,France,2014,11-year-olds,56,70,1,62.95,,PERCENTAGE,,,,,
talk_pa_easy,Germany,2014,11-year-olds,69,81,1,75.12,,PERCENTAGE,,,,,
talk_pa_easy,Greece,2014,11-year-olds,69,87,1,78.12,,PERCENTAGE,,,,,
talk_pa_easy,Greenland,2014,11-year-olds,71,83,1,77.03,,PERCENTAGE,,,,,
talk_pa_easy,Hungary,2014,11-year-olds,74,85,1,79.46,,PERCENTAGE,,,,,
talk_pa_easy,Iceland,2014,11-year-olds,87,92,1,89.61,,PERCENTAGE,,,,,
talk_pa_easy,Ireland,2014,11-year-olds,75,83,1,78.9,,PERCENTAGE,,,,,
talk_pa_easy,Israel,2014,11-year-olds,80,86,1,83.09,,PERCENTAGE,,,,,
talk_pa_easy,Italy,2014,11-year-olds,71,81,1,75.81,,PERCENTAGE,,,,,
talk_pa_easy,Latvia,2014,11-year-olds,70,74,,72.16,,PERCENTAGE,,,,,
talk_pa_easy,Lithuania,2014,11-year-olds,67,77,1,72.32,,PERCENTAGE,,,,,
talk_pa_easy,Luxembourg,2014,11-year-olds,66,79,1,72.86,,PERCENTAGE,,,,,
talk_pa_easy,North Macedonia,2014,11-year-olds,83,89,1,86.11,,PERCENTAGE,,,,,
talk_pa_easy,Malta,2014,11-year-olds,70,81,1,75.76,,PERCENTAGE,,,,,
talk_pa_easy,Republic of Moldova,2014,11-year-olds,81,89,1,85.21,,PERCENTAGE,,,,,
talk_pa_easy,Netherlands,2014,11-year-olds,78,88,1,83.26,,PERCENTAGE,,,,,
talk_pa_easy,Norway,2014,11-year-olds,82,88,1,85.25,,PERCENTAGE,,,,,
talk_pa_easy,Poland,2014,11-year-olds,73,83,1,78.21,,PERCENTAGE,,,,,
talk_pa_easy,Portugal,2014,11-year-olds,73,86,1,79.24,,PERCENTAGE,,,,,
talk_pa_easy,Romania,2014,11-year-olds,79,86,1,82.12,,PERCENTAGE,,,,,
talk_pa_easy,Russian Federation,2014,11-year-olds,70,74,1,72.09,,PERCENTAGE,,,,,
talk_pa_easy,Scotland,2014,11-year-olds,73,81,1,76.87,,PERCENTAGE,,,,,
talk_pa_easy,Slovakia,2014,11-year-olds,68,85,1,76.46,,PERCENTAGE,,,,,
talk_pa_easy,Slovenia,2014,11-year-olds,78,86,1,81.93,,PERCENTAGE,,,,,
talk_pa_easy,Spain,2014,11-year-olds,70,75,1,72.26,,PERCENTAGE,,,,,
talk_pa_easy,Sweden,2014,11-year-olds,83,90,1,86.52,,PERCENTAGE,,,,,
talk_pa_easy,Switzerland,2014,11-year-olds,61,77,1,68.95,,PERCENTAGE,,,,,
talk_pa_easy,Ukraine,2014,11-year-olds,80,85,1,82.4,,PERCENTAGE,,,,,
talk_pa_easy,Belgium (Flemish),2014,11-year-olds,60,76,1,68.08,,PERCENTAGE,,,,,
talk_pa_easy,Wales,2014,11-year-olds,78,87,1,82.42,,PERCENTAGE,,,,,
talk_pa_easy,Belgium (French),2014,11-year-olds,52,67,1,59.71,,PERCENTAGE,,,,,
talk_pa_easy,HBSC AVERAGE (GENDER),2014,11-year-olds,73,83,1,,,PERCENTAGE,,,,,
talk_pa_easy,HBSC AVERAGE (TOTAL),2014,11-year-olds,,,,,78,PERCENTAGE,,,,,
talk_pa_easy,Albania,2014,13-year-olds,63,84,1,73.67,,PERCENTAGE,,,,,
talk_pa_easy,Armenia,2014,13-year-olds,56,87,1,71.68,,PERCENTAGE,,,,,
talk_pa_easy,Austria,2014,13-year-olds,57,78,1,67.69,,PERCENTAGE,,,,,
talk_pa_easy,Bulgaria,2014,13-year-olds,64,83,1,73.52,,PERCENTAGE,,,,,
talk_pa_easy,Canada,2014,13-year-olds,58,75,1,66.71,,PERCENTAGE,,,,,
talk_pa_easy,Croatia,2014,13-year-olds,66,82,1,74.23,,PERCENTAGE,,,,,
talk_pa_easy,Czechia,2014,13-year-olds,56,75,1,65.6,,PERCENTAGE,,,,,
talk_pa_easy,Denmark,2014,13-year-olds,58,80,1,69.01,,PERCENTAGE,,,,,
talk_pa_easy,England,2014,13-year-olds,64,77,1,70.75,,PERCENTAGE,,,,,
talk_pa_easy,Estonia,2014,13-year-olds,70,77,1,73.34,,PERCENTAGE,,,,,
talk_pa_easy,Finland,2014,13-year-olds,64,83,1,73.18,,PERCENTAGE,,,,,
talk_pa_easy,France,2014,13-year-olds,42,67,1,54.38,,PERCENTAGE,,,,,
talk_pa_easy,Germany,2014,13-year-olds,53,73,1,63.21,,PERCENTAGE,,,,,
talk_pa_easy,Greece,2014,13-year-olds,48,81,1,64.77,,PERCENTAGE,,,,,
talk_pa_easy,Greenland,2014,13-year-olds,52,79,1,65.2,,PERCENTAGE,,,,,
talk_pa_easy,Hungary,2014,13-year-olds,69,84,1,76.54,,PERCENTAGE,,,,,
talk_pa_easy,Iceland,2014,13-year-olds,76,88,1,81.9,,PERCENTAGE,,,,,
talk_pa_easy,Ireland,2014,13-year-olds,64,81,1,72.92,,PERCENTAGE,,,,,
talk_pa_easy,Israel,2014,13-year-olds,74,81,1,77.24,,PERCENTAGE,,,,,
talk_pa_easy,Italy,2014,13-year-olds,50,76,1,62.88,,PERCENTAGE,,,,,
talk_pa_easy,Latvia,2014,13-year-olds,57,74,1,65.38,,PERCENTAGE,,,,,
talk_pa_easy,Lithuania,2014,13-year-olds,51,73,1,62.22,,PERCENTAGE,,,,,
talk_pa_easy,Luxembourg,2014,13-year-olds,54,79,1,66.28,,PERCENTAGE,,,,,
talk_pa_easy,North Macedonia,2014,13-year-olds,72,84,1,77.55,,PERCENTAGE,,,,,
talk_pa_easy,Malta,2014,13-year-olds,57,76,1,66.42,,PERCENTAGE,,,,,
talk_pa_easy,Republic of Moldova,2014,13-year-olds,68,86,1,76.66,,PERCENTAGE,,,,,
talk_pa_easy,Netherlands,2014,13-year-olds,71,84,1,77.35,,PERCENTAGE,,,,,
talk_pa_easy,Norway,2014,13-year-olds,67,80,1,73.51,,PERCENTAGE,,,,,
talk_pa_easy,Poland,2014,13-year-olds,66,79,1,72.47,,PERCENTAGE,,,,,
talk_pa_easy,Portugal,2014,13-year-olds,58,78,1,67.75,,PERCENTAGE,,,,,
talk_pa_easy,Romania,2014,13-year-olds,65,85,1,74.72,,PERCENTAGE,,,,,
talk_pa_easy,Russian Federation,2014,13-year-olds,65,77,1,71.38,,PERCENTAGE,,,,,
talk_pa_easy,Scotland,2014,13-year-olds,57,76,1,66.66,,PERCENTAGE,,,,,
talk_pa_easy,Slovakia,2014,13-year-olds,51,72,1,61.62,,PERCENTAGE,,,,,
talk_pa_easy,Slovenia,2014,13-year-olds,58,82,1,69.54,,PERCENTAGE,,,,,
talk_pa_easy,Spain,2014,13-year-olds,51,71,1,60.95,,PERCENTAGE,,,,,
talk_pa_easy,Sweden,2014,13-year-olds,69,84,1,76.53,,PERCENTAGE,,,,,
talk_pa_easy,Switzerland,2014,13-year-olds,55,74,1,64.3,,PERCENTAGE,,,,,
talk_pa_easy,Ukraine,2014,13-year-olds,77,84,1,80.46,,PERCENTAGE,,,,,
talk_pa_easy,Belgium (Flemish),2014,13-year-olds,50,73,1,61.26,,PERCENTAGE,,,,,
talk_pa_easy,Wales,2014,13-year-olds,65,81,1,73.44,,PERCENTAGE,,,,,
talk_pa_easy,Belgium (French),2014,13-year-olds,43,62,1,52.88,,PERCENTAGE,,,,,
talk_pa_easy,HBSC AVERAGE (GENDER),2014,13-year-olds,60,79,1,,,PERCENTAGE,,,,,
talk_pa_easy,HBSC AVERAGE (TOTAL),2014,13-year-olds,,,,,69,PERCENTAGE,,,,,
talk_pa_easy,Albania,2014,15-year-olds,54,81,1,67.53,,PERCENTAGE,,,,,
talk_pa_easy,Armenia,2014,15-year-olds,57,83,1,69.8,,PERCENTAGE,,,,,
talk_pa_easy,Austria,2014,15-year-olds,51,70,1,60.77,,PERCENTAGE,,,,,
talk_pa_easy,Bulgaria,2014,15-year-olds,57,78,1,67.45,,PERCENTAGE,,,,,
talk_pa_easy,Canada,2014,15-year-olds,54,69,1,61.49,,PERCENTAGE,,,,,
talk_pa_easy,Croatia,2014,15-year-olds,57,78,1,67.4,,PERCENTAGE,,,,,
talk_pa_easy,Czechia,2014,15-year-olds,50,70,1,60.03,,PERCENTAGE,,,,,
talk_pa_easy,Denmark,2014,15-year-olds,59,73,1,66.13,,PERCENTAGE,,,,,
talk_pa_easy,England,2014,15-year-olds,53,71,1,62.29,,PERCENTAGE,,,,,
talk_pa_easy,Estonia,2014,15-year-olds,58,75,1,66.34,,PERCENTAGE,,,,,
talk_pa_easy,Finland,2014,15-year-olds,54,79,1,66.37,,PERCENTAGE,,,,,
talk_pa_easy,France,2014,15-year-olds,33,56,1,44.63,,PERCENTAGE,,,,,
talk_pa_easy,Germany,2014,15-year-olds,46,69,1,57.55,,PERCENTAGE,,,,,
talk_pa_easy,Greece,2014,15-year-olds,47,72,1,59.43,,PERCENTAGE,,,,,
talk_pa_easy,Greenland,2014,15-year-olds,62,80,1,70.83,,PERCENTAGE,,,,,
talk_pa_easy,Hungary,2014,15-year-olds,70,81,1,75.65,,PERCENTAGE,,,,,
talk_pa_easy,Iceland,2014,15-year-olds,71,83,1,77.27,,PERCENTAGE,,,,,
talk_pa_easy,Ireland,2014,15-year-olds,57,71,1,64.14,,PERCENTAGE,,,,,
talk_pa_easy,Israel,2014,15-year-olds,66,76,1,70.77,,PERCENTAGE,,,,,
talk_pa_easy,Italy,2014,15-year-olds,47,67,1,57.15,,PERCENTAGE,,,,,
talk_pa_easy,Latvia,2014,15-year-olds,57,74,1,65.39,,PERCENTAGE,,,,,
talk_pa_easy,Lithuania,2014,15-year-olds,49,75,1,61.94,,PERCENTAGE,,,,,
talk_pa_easy,Luxembourg,2014,15-year-olds,40,69,1,54.18,,PERCENTAGE,,,,,
talk_pa_easy,North Macedonia,2014,15-year-olds,63,84,1,73.79,,PERCENTAGE,,,,,
talk_pa_easy,Malta,2014,15-year-olds,49,63,1,56.06,,PERCENTAGE,,,,,
talk_pa_easy,Republic of Moldova,2014,15-year-olds,60,82,1,71.19,,PERCENTAGE,,,,,
talk_pa_easy,Netherlands,2014,15-year-olds,65,81,1,72.91,,PERCENTAGE,,,,,
talk_pa_easy,Norway,2014,15-year-olds,57,77,1,67.39,,PERCENTAGE,,,,,
talk_pa_easy,Poland,2014,15-year-olds,56,74,1,65.29,,PERCENTAGE,,,,,
talk_pa_easy,Portugal,2014,15-year-olds,49,71,1,59.93,,PERCENTAGE,,,,,
talk_pa_easy,Romania,2014,15-year-olds,55,80,1,67.72,,PERCENTAGE,,,,,
talk_pa_easy,Russian Federation,2014,15-year-olds,59,75,1,67.18,,PERCENTAGE,,,,,
talk_pa_easy,Scotland,2014,15-year-olds,47,64,1,55.32,,PERCENTAGE,,,,,
talk_pa_easy,Slovakia,2014,15-year-olds,40,64,1,51.69,,PERCENTAGE,,,,,
talk_pa_easy,Slovenia,2014,15-year-olds,50,71,1,60.59,,PERCENTAGE,,,,,
talk_pa_easy,Spain,2014,15-year-olds,46,63,1,54.55,,PERCENTAGE,,,,,
talk_pa_easy,Sweden,2014,15-year-olds,64,75,1,69.54,,PERCENTAGE,,,,,
